SMILES,vpa,Adduct,mz
OC(CC(O)=O)C1=CC(O)=CC=C1,106.86666666666665,[M+H]+,183.06518525209
OC(CC(O)=O)C1=CC(O)=CC=C1,106.86666666666665,[M+Na]+,205.04712950009002
OC(CC(O)=O)C1=CC(O)=CC=C1,106.86666666666665,[M-H]-,181.05063234791
[H][C@@]12C[C@H](O)CC[C@]1(C)C1C[C@H](OS(O)(=O)=O)[C@]3(C)[C@H](CCC3C1[C@H](O)C2)[C@H](C)CCC(=O)NCC(O)=O,282.3333333333333,[M+H]+,546.2731294080911
[H][C@@]12C[C@H](O)CC[C@]1(C)C1C[C@H](OS(O)(=O)=O)[C@]3(C)[C@H](CCC3C1[C@H](O)C2)[C@H](C)CCC(=O)NCC(O)=O,282.3333333333333,[M+Na]+,568.2550736560911
[H][C@@]12C[C@H](O)CC[C@]1(C)C1C[C@H](OS(O)(=O)=O)[C@]3(C)[C@H](CCC3C1[C@H](O)C2)[C@H](C)CCC(=O)NCC(O)=O,282.3333333333333,[M-H]-,544.2585765039112
[H][C@@]1(O)COC([H])(O)[C@]1([H])O,70.06666666666666,[M+H]+,121.04953518809
[H][C@@]1(O)COC([H])(O)[C@]1([H])O,70.06666666666666,[M+Na]+,143.03147943609002
[H][C@@]1(O)COC([H])(O)[C@]1([H])O,70.06666666666666,[M-H]-,119.03498228391001
COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1,171.5,[M+H]+,317.06557917609035
COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1,171.5,[M+Na]+,339.04752342409034
COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1,171.5,[M-H]-,315.0510262719103
CCCCC[C@H](O)\C=C\[C@H]1C=CC(=O)[C@@H]1CCCCCCC(O)=O,214.8,[M+H]+,337.2373359560909
CCCCC[C@H](O)\C=C\[C@H]1C=CC(=O)[C@@H]1CCCCCCC(O)=O,214.8,[M+Na]+,359.21928020409086
CCCCC[C@H](O)\C=C\[C@H]1C=CC(=O)[C@@H]1CCCCCCC(O)=O,214.8,[M-H]-,335.2227830519108
OC(=O)C1=CN=C(O)C=C1,82.43333333333334,[M+H]+,140.03421947209
OC(=O)C1=CN=C(O)C=C1,82.43333333333334,[M+Na]+,162.01616372009
OC(=O)C1=CN=C(O)C=C1,82.43333333333334,[M-H]-,138.01966656791
CC\C=C/C[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,217.4666666666667,[M+H]+,351.2166005120908
CC\C=C/C[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,217.4666666666667,[M+Na]+,373.1985447600908
CC\C=C/C[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,217.4666666666667,[M-H]-,349.20204760791074
CC1=C(CCOP(O)(O)=O)SC=[N+]1CC1=CN=C(C)N=C1N,183.66666666666666,[M+H]+,346.08536555818057
CC1=C(CCOP(O)(O)=O)SC=[N+]1CC1=CN=C(C)N=C1N,183.66666666666666,[M+Na]+,368.06730980618056
CC1=C(CCOP(O)(O)=O)SC=[N+]1CC1=CN=C(C)N=C1N,183.66666666666666,[M-H]-,344.0708126540005
OC1=CC=C(C=C1)[C@@H]1CC(=O)C2=C(O1)C=C(O)C=C2O,151.93333333333334,[M+H]+,273.07574993609035
OC1=CC=C(C=C1)[C@@H]1CC(=O)C2=C(O1)C=C(O)C=C2O,151.93333333333334,[M+Na]+,295.05769418409034
OC1=CC=C(C=C1)[C@@H]1CC(=O)C2=C(O1)C=C(O)C=C2O,151.93333333333334,[M-H]-,271.0611970319103
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1CCCCCCC(O)=O,224.33333333333334,[M+H]+,357.26355070409096
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1CCCCCCC(O)=O,224.33333333333334,[M+Na]+,379.24549495209095
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1CCCCCCC(O)=O,224.33333333333334,[M-H]-,355.2489977999109
CCCCC[C@H](O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,227.46666666666664,[M+H]+,357.26355070409096
CCCCC[C@H](O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,227.46666666666664,[M+Na]+,379.24549495209095
CCCCC[C@H](O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,227.46666666666664,[M-H]-,355.2489977999109
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12[H],175.46666666666664,[M+H]+,277.2162065880906
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12[H],175.46666666666664,[M+Na]+,299.1981508360906
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12[H],175.46666666666664,[M-H]-,275.20165368391054
O[C@H](C=O)[C@H](O)[C@@H](O)[C@H](O)C(O)=O,104.63333333333333,[M+H]+,195.04992911209
O[C@H](C=O)[C@H](O)[C@@H](O)[C@H](O)C(O)=O,104.63333333333333,[M+Na]+,217.03187336009
O[C@H](C=O)[C@H](O)[C@@H](O)[C@H](O)C(O)=O,104.63333333333333,[M-H]-,193.03537620791002
N[C@@H](CCONC(N)=N)C(O)=O,107.93333333333332,[M+H]+,177.09821669609
N[C@@H](CCONC(N)=N)C(O)=O,107.93333333333332,[M+Na]+,199.08016094408998
N[C@@H](CCONC(N)=N)C(O)=O,107.93333333333332,[M-H]-,175.08366379191
OC1=CC(O)=C2C=C(O)C(=[O+]C2=C1)C1=CC(O)=C(O)C=C1,158.5666666666667,[M+H]+,288.06229094418035
OC1=CC(O)=C2C=C(O)C(=[O+]C2=C1)C1=CC(O)=C(O)C=C1,158.5666666666667,[M+Na]+,310.04423519218034
OC1=CC(O)=C2C=C(O)C(=[O+]C2=C1)C1=CC(O)=C(O)C=C1,158.5666666666667,[M-H]-,286.0477380400003
CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](C\C=C/CCCC(O)=O)C=CC1=O,211.33333333333331,[M+H]+,335.2216858920908
CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](C\C=C/CCCC(O)=O)C=CC1=O,211.33333333333331,[M+Na]+,357.2036301400908
CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](C\C=C/CCCC(O)=O)C=CC1=O,211.33333333333331,[M-H]-,333.20713298791077
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,95.06666666666668,[M+H]+,165.07574993609
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,95.06666666666668,[M+Na]+,187.05769418409
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,95.06666666666668,[M-H]-,163.06119703191
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC=C(C)C,245.2333333333333,[M+H]+,385.3464924800913
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC=C(C)C,245.2333333333333,[M+Na]+,407.3284367280913
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC=C(C)C,245.2333333333333,[M-H]-,383.33193957591124
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],188.83333333333334,[M+H]+,309.1849064600907
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],188.83333333333334,[M+Na]+,331.1668507080907
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],188.83333333333334,[M-H]-,307.17035355591065
CN1C=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=O,154.66666666666666,[M+H]+,283.1036960000904
CN1C=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=O,154.66666666666666,[M+Na]+,305.0856402480904
CN1C=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=O,154.66666666666666,[M-H]-,281.08914309591034
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],171.13333333333335,[M+H]+,275.20055652409053
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],171.13333333333335,[M+Na]+,297.1825007720905
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],171.13333333333335,[M-H]-,273.1860036199105
[H][C@@]12CC(=O)\C(=C(/C)OC)[C@@]1(C)CC[C@]1([H])[C@]2([H])CCC2=CC(=O)CC[C@]12C,206.2333333333333,[M+H]+,343.22677127209084
[H][C@@]12CC(=O)\C(=C(/C)OC)[C@@]1(C)CC[C@]1([H])[C@]2([H])CCC2=CC(=O)CC[C@]12C,206.2333333333333,[M+Na]+,365.20871552009083
[H][C@@]12CC(=O)\C(=C(/C)OC)[C@@]1(C)CC[C@]1([H])[C@]2([H])CCC2=CC(=O)CC[C@]12C,206.2333333333333,[M-H]-,341.2122183679108
N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(OS(O)(=O)=O)C(I)=C2)C(I)=C1)C(O)=O,260.0666666666667,[M+H]+,857.6507911440902
N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(OS(O)(=O)=O)C(I)=C2)C(I)=C1)C(O)=O,260.0666666666667,[M+Na]+,879.6327353920902
N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(OS(O)(=O)=O)C(I)=C2)C(I)=C1)C(O)=O,260.0666666666667,[M-H]-,855.6362382399103
NC(=O)C1=C[N+]([O-])=CC=C1,82.86666666666667,[M+H]+,139.05020388409
NC(=O)C1=C[N+]([O-])=CC=C1,82.86666666666667,[M+Na]+,161.03214813209001
NC(=O)C1=C[N+]([O-])=CC=C1,82.86666666666667,[M-H]-,137.03565097991
CC(=O)OC1CC(C)(C)C(=C=C\C(C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)C(=O)CC23OC2(C)CC(O)CC3(C)C)C(C)(O)C1,408.93333333333334,[M+H]+,659.4306160280915
CC(=O)OC1CC(C)(C)C(=C=C\C(C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)C(=O)CC23OC2(C)CC(O)CC3(C)C)C(C)(O)C1,408.93333333333334,[M+Na]+,681.4125602760915
CC(=O)OC1CC(C)(C)C(=C=C\C(C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)C(=O)CC23OC2(C)CC(O)CC3(C)C)C(C)(O)C1,408.93333333333334,[M-H]-,657.4160631239116
CC(C)=CCC\C(C)=C\C=C\C(\C)=C\C=C\C(\C)=C\C=C/C=C(\C)/C=C/C=C(\C)/C=C/C(O)C(C)(O)CCC=C(C)C,392.3333333333333,[M+H]+,571.4509575480915
CC(C)=CCC\C(C)=C\C=C\C(\C)=C\C=C\C(\C)=C\C=C/C=C(\C)/C=C/C=C(\C)/C=C/C(O)C(C)(O)CCC=C(C)C,392.3333333333333,[M+Na]+,593.4329017960915
CC(C)=CCC\C(C)=C\C=C\C(\C)=C\C=C\C(\C)=C\C=C/C=C(\C)/C=C/C=C(\C)/C=C/C(O)C(C)(O)CCC=C(C)C,392.3333333333333,[M-H]-,569.4364046439116
CCCCC[C@H](O)\C=C\[C@H]1C=CC(=O)[C@@H]1C\C=C/CCCC(O)=O,215.26666666666665,[M+H]+,335.2216858920908
CCCCC[C@H](O)\C=C\[C@H]1C=CC(=O)[C@@H]1C\C=C/CCCC(O)=O,215.26666666666665,[M+Na]+,357.2036301400908
CCCCC[C@H](O)\C=C\[C@H]1C=CC(=O)[C@@H]1C\C=C/CCCC(O)=O,215.26666666666665,[M-H]-,333.20713298791077
OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1,169.63333333333333,[M+H]+,319.04484373209027
OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1,169.63333333333333,[M+Na]+,341.02678798009026
OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1,169.63333333333333,[M-H]-,317.0302908279102
NC(CS(O)(=O)=O)C(O)=O,85.2,[M+H]+,170.01176977609
NC(CS(O)(=O)=O)C(O)=O,85.2,[M+Na]+,191.99371402409002
NC(CS(O)(=O)=O)C(O)=O,85.2,[M-H]-,167.99721687191
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](CC[C@]12C)OS(O)(=O)=O,207.03333333333336,[M+H]+,371.18867151209076
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](CC[C@]12C)OS(O)(=O)=O,207.03333333333336,[M+Na]+,393.17061576009075
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](CC[C@]12C)OS(O)(=O)=O,207.03333333333336,[M-H]-,369.1741186079107
CCCCCC(=O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,217.7,[M+H]+,353.23225057609085
CCCCCC(=O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,217.7,[M+Na]+,375.21419482409084
CCCCCC(=O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,217.7,[M-H]-,351.2176976719108
O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1,159.76666666666668,[M+H]+,291.08631462009043
O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1,159.76666666666668,[M+Na]+,313.0682588680904
O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1,159.76666666666668,[M-H]-,289.0717617159104
[H][C@@]1(C2=C(C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=CC=C2)C(=O)C2=C1C=C(C=C2O)C(O)=O)[C@]1([H])C2=C(C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=CC=C2)C(=O)C2=C1C=C(C=C2O)C(O)=O,406.1,[M+H]+,863.2029200680912
[H][C@@]1(C2=C(C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=CC=C2)C(=O)C2=C1C=C(C=C2O)C(O)=O)[C@]1([H])C2=C(C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=CC=C2)C(=O)C2=C1C=C(C=C2O)C(O)=O,406.1,[M+Na]+,885.1848643160912
[H][C@@]1(C2=C(C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=CC=C2)C(=O)C2=C1C=C(C=C2O)C(O)=O)[C@]1([H])C2=C(C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=CC=C2)C(=O)C2=C1C=C(C=C2O)C(O)=O,406.1,[M-H]-,861.1883671639113
C\C(\C=C\C=C(/C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,388.76666666666665,[M+H]+,569.4353074840915
C\C(\C=C\C=C(/C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,388.76666666666665,[M+Na]+,591.4172517320915
C\C(\C=C\C=C(/C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,388.76666666666665,[M-H]-,567.4207545799115
[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,202.4,[M+H]+,361.2009504480908
[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,202.4,[M+Na]+,383.1828946960908
[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,202.4,[M-H]-,359.18639754391074
CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C,309.16666666666663,[M+H]+,522.3554160860913
CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C,309.16666666666663,[M+Na]+,544.3373603340913
CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C,309.16666666666663,[M-H]-,520.3408631819113
CC(=O)N[C@H]1[C@@H](O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O,156.23333333333332,[M+H]+,302.06354417409045
CC(=O)N[C@H]1[C@@H](O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O,156.23333333333332,[M+Na]+,324.04548842209044
CC(=O)N[C@H]1[C@@H](O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O,156.23333333333332,[M-H]-,300.0489912699104
O=C1NC(=O)C(=O)C(=O)N1,72.16666666666666,[M+H]+,143.00873299609
O=C1NC(=O)C(=O)C(=O)N1,72.16666666666666,[M+Na]+,164.99067724409002
O=C1NC(=O)C(=O)C(=O)N1,72.16666666666666,[M-H]-,140.99418009191
CN1C=NC(CC(O)=O)=C1,86.70000000000002,[M+H]+,141.06585394809
CN1C=NC(CC(O)=O)=C1,86.70000000000002,[M+Na]+,163.04779819609
CN1C=NC(CC(O)=O)=C1,86.70000000000002,[M-H]-,139.05130104391
CC\C=C/C\C=C/C\C=C/CCCCCCCCCCCC(O)=O,233.06666666666666,[M+H]+,335.29445690809104
CC\C=C/C\C=C/C\C=C/CCCCCCCCCCCC(O)=O,233.06666666666666,[M+Na]+,357.276401156091
CC\C=C/C\C=C/C\C=C/CCCCCCCCCCCC(O)=O,233.06666666666666,[M-H]-,333.279904003911
CN1C=NC2=C1C(O)=NC(=O)N2C,104.5,[M+H]+,181.07200194809
CN1C=NC2=C1C(O)=NC(=O)N2C,104.5,[M+Na]+,203.05394619609
CN1C=NC2=C1C(O)=NC(=O)N2C,104.5,[M-H]-,179.05744904391
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](CC[C@]12C)O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O,258.56666666666666,[M+H]+,467.26394462809094
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](CC[C@]12C)O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O,258.56666666666666,[M+Na]+,489.24588887609093
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](CC[C@]12C)O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O,258.56666666666666,[M-H]-,465.2493917239109
CC(N)C(O)C1=CC(O)=C(O)C=C1,114.33333333333334,[M+H]+,184.09681972809
CC(N)C(O)C1=CC(O)=C(O)C=C1,114.33333333333334,[M+Na]+,206.07876397609
CC(N)C(O)C1=CC(O)=C(O)C=C1,114.33333333333334,[M-H]-,182.08226682391
[H][C@@]12CC[C@H](OS(O)(=O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,203.4333333333333,[M+H]+,369.1730214480908
[H][C@@]12CC[C@H](OS(O)(=O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,203.4333333333333,[M+Na]+,391.1549656960908
[H][C@@]12CC[C@H](OS(O)(=O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,203.4333333333333,[M-H]-,367.1584685439108
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3,198.33333333333334,[M+H]+,338.2114555560908
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3,198.33333333333334,[M+Na]+,360.1933998040908
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3,198.33333333333334,[M-H]-,336.19690265191076
CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,409.1333333333333,[M+H]+,866.1956503540912
CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,409.1333333333333,[M+Na]+,888.1775946020912
CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,409.1333333333333,[M-H]-,864.1810974499112
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCCC1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O,487.4,[M+H]+,1007.443734004092
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCCC1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O,487.4,[M+Na]+,1029.425678252092
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCCC1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O,487.4,[M-H]-,1005.4291810999121
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](C)C(C)C,259.83333333333337,[M+H]+,401.3777926080914
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](C)C(C)C,259.83333333333337,[M+Na]+,423.3597368560914
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](C)C(C)C,259.83333333333337,[M-H]-,399.36323970391135
CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\C=C/C=C(\C)/C=C/C=C(\C)CC\C=C(/C)CCC=C(C)C,381.9,[M+H]+,543.4924284360917
CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\C=C/C=C(\C)/C=C/C=C(\C)CC\C=C(/C)CCC=C(C)C,381.9,[M+Na]+,565.4743726840917
CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\C=C/C=C(\C)/C=C/C=C(\C)CC\C=C(/C)CCC=C(C)C,381.9,[M-H]-,541.4778755319118
COC1=CC=C(C=C1)[C@@H]1SC2=CC=CC=C2N(CCN(C)C)C(=O)[C@@H]1O,213.63333333333335,[M+H]+,373.15804008009064
COC1=CC=C(C=C1)[C@@H]1SC2=CC=CC=C2N(CCN(C)C)C(=O)[C@@H]1O,213.63333333333335,[M+Na]+,395.13998432809063
COC1=CC=C(C=C1)[C@@H]1SC2=CC=CC=C2N(CCN(C)C)C(=O)[C@@H]1O,213.63333333333335,[M-H]-,371.1434871759106
CCCCCCCCCC\C=C/CCCCCCCCCC(O)=O,237.9333333333333,[M+H]+,339.32575703609115
CCCCCCCCCC\C=C/CCCCCCCCCC(O)=O,237.9333333333333,[M+Na]+,361.30770128409114
CCCCCCCCCC\C=C/CCCCCCCCCC(O)=O,237.9333333333333,[M-H]-,337.3112041319111
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1CC(=O)CCCCC(O)=O,230.43333333333334,[M+H]+,371.24281526009094
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1CC(=O)CCCCC(O)=O,230.43333333333334,[M+Na]+,393.2247595080909
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1CC(=O)CCCCC(O)=O,230.43333333333334,[M-H]-,369.2282623559109
C\C(\C=C\C=C(/C)\C=C\C1C(C)=CC=CC1(C)C)=C\C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CC(O)CC1(C)C,377.7333333333333,[M+H]+,551.4247428000914
C\C(\C=C\C=C(/C)\C=C\C1C(C)=CC=CC1(C)C)=C\C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CC(O)CC1(C)C,377.7333333333333,[M+Na]+,573.4066870480914
C\C(\C=C\C=C(/C)\C=C\C1C(C)=CC=CC1(C)C)=C\C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CC(O)CC1(C)C,377.7333333333333,[M-H]-,549.4101898959115
CC1=C(N)NC(=O)N=C1,78.53333333333333,[M+H]+,126.06618829608999
CC1=C(N)NC(=O)N=C1,78.53333333333333,[M+Na]+,148.04813254408998
CC1=C(N)NC(=O)N=C1,78.53333333333333,[M-H]-,124.05163539191
[H][C@@]1(C2=C(C(O)=CC=C2)C(=O)C2=C1C=C(C=C2O)C(O)=O)[C@]1([H])C2=C(C(O)=CC=C2)C(=O)C2=C1C=C(C=C2O)C(O)=O,260.66666666666663,[M+H]+,539.0972732280903
[H][C@@]1(C2=C(C(O)=CC=C2)C(=O)C2=C1C=C(C=C2O)C(O)=O)[C@]1([H])C2=C(C(O)=CC=C2)C(=O)C2=C1C=C(C=C2O)C(O)=O,260.66666666666663,[M+Na]+,561.0792174760903
